数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
bj830964,润农节水,2021-11-15,6.33,6.34,5.54,5.58,6.18,9112112.0,53348821.0,954475276.86,1457540640.0000002
bj830964,润农节水,2021-11-16,5.56,5.67,5.1,5.19,5.58,6360780.0,33686163.0,887764639.23,1355669520.0
bj830964,润农节水,2021-11-17,5.25,5.32,5.16,5.29,5.19,5311118.0,27819971.0,904869930.93,1381790320.0
bj830964,润农节水,2021-11-18,5.3,5.33,5.15,5.23,5.29,2730259.0,14323492.0,894606755.9100001,1366117840.0000002
bj830964,润农节水,2021-11-19,5.25,5.26,5.14,5.15,5.23,2846378.0,14719518.0,880922522.55,1345221200.0
bj830964,润农节水,2021-11-22,5.18,5.19,5.1,5.12,5.15,2514471.0,12928086.0,875790935.0400001,1337384960.0000002
bj830964,润农节水,2021-11-23,5.16,5.25,5.1,5.2,5.12,4032128.0,20916119.0,889475168.4,1358281600.0
bj830964,润农节水,2021-11-24,5.22,5.23,5.12,5.16,5.2,1647589.0,8492657.0,882633051.7199999,1347833280.0
bj830964,润农节水,2021-11-25,5.19,5.19,5.1,5.11,5.16,1428999.0,7311630.0,874080405.87,1334772880.0
bj830964,润农节水,2021-11-26,5.14,5.14,4.94,4.96,5.11,3201365.0,15969505.0,848422468.32,1295591680.0
bj830964,润农节水,2021-11-29,4.91,4.91,4.8,4.82,4.96,1895728.0,9193023.0,824475059.94,1259022560.0
bj830964,润农节水,2021-11-30,4.83,4.88,4.77,4.78,4.82,1259880.0,6045266.0,817632943.26,1248574240.0
bj830964,润农节水,2021-12-01,4.78,4.93,4.76,4.86,4.78,1282074.0,6201995.0,831317176.62,1269470880.0
bj830964,润农节水,2021-12-02,4.89,4.9,4.83,4.84,4.86,775566.0,3777303.0,827896118.28,1264246720.0
bj830964,润农节水,2021-12-03,4.87,4.87,4.82,4.82,4.84,561908.0,2718728.0,824475059.94,1259022560.0
bj830964,润农节水,2021-12-06,4.85,4.85,4.66,4.66,4.82,2021788.0,9506000.0,797106593.22,1217229280.0
bj830964,润农节水,2021-12-07,4.66,4.68,4.6,4.62,4.66,934806.0,4320728.0,790264476.5400001,1206780960.0
bj830964,润农节水,2021-12-08,4.68,4.73,4.61,4.66,4.62,1087760.0,5042539.0,797106593.22,1217229280.0
bj830964,润农节水,2021-12-09,4.35,4.67,4.35,4.56,4.66,1173098.0,5357464.0,780001301.52,1191108480.0
bj830964,润农节水,2021-12-10,4.57,4.57,4.5,4.51,4.56,836114.0,3783083.0,771448655.67,1178048080.0
bj830964,润农节水,2021-12-13,4.51,4.6,4.51,4.55,4.51,963084.0,4386367.0,778290772.35,1188496400.0
bj830964,润农节水,2021-12-14,4.59,4.79,4.55,4.76,4.55,2545786.0,12013692.0,814211884.92,1243350080.0
bj830964,润农节水,2021-12-15,4.76,4.76,4.61,4.67,4.76,1039353.0,4867499.0,798817122.39,1219841360.0
bj830964,润农节水,2021-12-16,4.7,4.7,4.64,4.68,4.67,796702.0,3718809.0,800527651.56,1222453440.0
bj830964,润农节水,2021-12-17,4.71,4.71,4.62,4.68,4.68,785265.0,3665608.0,800527651.56,1222453440.0
bj830964,润农节水,2021-12-20,4.67,4.69,4.5,4.57,4.68,1395790.0,6457635.0,781711830.69,1193720560.0
bj830964,润农节水,2021-12-21,4.63,4.66,4.56,4.64,4.57,824952.0,3800907.0,793685534.88,1212005120.0
bj830964,润农节水,2021-12-22,4.65,4.7,4.61,4.63,4.64,564667.0,2629511.0,791975005.7099999,1209393040.0
bj830964,润农节水,2021-12-23,4.67,4.67,4.59,4.65,4.63,810794.0,3738036.0,795396064.05,1214617200.0
bj830964,润农节水,2021-12-24,4.63,4.68,4.55,4.55,4.65,819202.0,3778817.0,778290772.35,1188496400.0
bj830964,润农节水,2021-12-27,4.61,4.66,4.56,4.64,4.55,627484.0,2902642.0,793685534.88,1212005120.0
bj830964,润农节水,2021-12-28,4.65,4.7,4.58,4.7,4.64,861022.0,4010430.0,803948709.9,1227677600.0
bj830964,润农节水,2021-12-29,4.73,4.83,4.68,4.83,4.7,1766774.0,8446492.0,826185589.11,1261634640.0
bj830964,润农节水,2021-12-30,4.86,4.98,4.85,4.96,4.83,2908906.0,14298950.0,848422468.32,1295591680.0
bj830964,润农节水,2021-12-31,5.0,5.19,4.96,5.14,4.96,5850652.0,29913208.0,879211993.3800001,1342609120.0
bj830964,润农节水,2022-01-04,5.17,5.18,5.02,5.09,5.14,2742043.0,13886730.0,870659347.53,1329548720.0
bj830964,润农节水,2022-01-05,5.06,5.22,5.05,5.21,5.09,3503646.0,18053951.0,891185697.57,1360893679.9999998
bj830964,润农节水,2022-01-06,5.26,5.49,5.17,5.33,5.21,4898301.0,26106148.0,911712047.61,1392238640.0
bj830964,润农节水,2022-01-07,5.29,5.36,5.08,5.11,5.33,3054393.0,15714952.0,874080405.87,1334772880.0
bj830964,润农节水,2022-01-10,5.13,5.18,5.06,5.08,5.11,1174205.0,5982459.0,868948818.36,1326936640.0
bj830964,润农节水,2022-01-11,5.1,5.14,4.92,4.97,5.08,1654994.0,8311793.0,850132997.49,1298203760.0
bj830964,润农节水,2022-01-12,5.15,5.19,4.99,5.05,4.97,1200342.0,6076941.0,863817230.85,1319100400.0
bj830964,润农节水,2022-01-13,5.09,5.09,4.94,4.96,5.05,1890645.0,9470349.0,848422468.32,1295591680.0
bj830964,润农节水,2022-01-14,4.96,5.03,4.94,4.95,4.96,795895.0,3954198.0,846711939.15,1292979600.0
