数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
sz001219,N青岛食,2021-10-21,20.64,24.77,20.64,24.77,17.2,623915.0,15425834.0,549894000.0,2198337500.0
sz001219,青岛食品,2021-10-22,27.25,27.25,27.25,27.25,24.77,217313.0,5921779.0,604950000.0,2418437500.0
sz001219,青岛食品,2021-10-25,29.98,29.98,29.98,29.98,27.25,156957.0,4705571.0,665556000.0,2660725000.0
sz001219,青岛食品,2021-10-26,32.98,32.98,32.98,32.98,29.98,140648.0,4638571.0,732156000.0,2926975000.0
sz001219,青岛食品,2021-10-27,36.28,36.28,36.28,36.28,32.98,257868.0,9355451.0,805416000.0,3219850000.0
sz001219,青岛食品,2021-10-28,32.65,32.65,32.65,32.65,36.28,2748900.0,89751585.0,724830000.0,2897687500.0
sz001219,青岛食品,2021-10-29,29.39,35.92,29.39,35.92,32.65,14506727.0,477510216.0,797424000.0,3187900000.0
sz001219,青岛食品,2021-11-01,32.33,34.6,32.33,32.33,35.92,9087754.0,296014784.0,717726000.0,2869287500.0
sz001219,青岛食品,2021-11-02,30.8,34.3,30.01,31.12,32.33,11942320.0,379417015.0,690864000.0,2761900000.0
sz001219,青岛食品,2021-11-03,30.0,31.32,29.5,30.17,31.12,8554585.0,257715125.0,669774000.0,2677587500.0
sz001219,青岛食品,2021-11-04,30.55,33.19,30.35,33.19,30.17,8457604.0,269695330.0,736818000.0,2945612500.0
sz001219,青岛食品,2021-11-05,34.85,36.51,33.99,34.19,33.19,14130933.0,493977526.0,759018000.0,3034362500.0
sz001219,青岛食品,2021-11-08,32.13,32.7,31.0,31.28,34.19,9268464.0,293363645.0,694416000.0,2776100000.0
sz001219,青岛食品,2021-11-09,31.77,32.51,31.38,31.42,31.28,6594152.0,209540428.0,697524000.0,2788525000.0
sz001219,青岛食品,2021-11-10,30.81,31.75,30.5,31.6,31.42,5549815.0,172610739.0,701520000.0,2804500000.0
