数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
bj838163,方大股份,2021-11-15,10.02,10.5,9.11,9.23,9.87,1959650.0,19136128.0,304144652.5,1162980000.0
bj838163,方大股份,2021-11-16,9.23,9.37,8.76,8.8,9.23,508656.0,4556252.0,289975400.0,1108800000.0
bj838163,方大股份,2021-11-17,8.8,9.0,8.78,8.83,8.8,265891.0,2357732.0,290963952.5,1112580000.0
bj838163,方大股份,2021-11-18,8.93,8.93,8.42,8.45,8.83,385849.0,3305335.0,278442287.5,1064700000.0
bj838163,方大股份,2021-11-19,8.68,8.68,8.32,8.44,8.45,283361.0,2389640.0,278112770.0,1063440000.0
bj838163,方大股份,2021-11-22,8.33,9.09,8.33,8.7,8.44,488309.0,4261248.0,286680225.0,1096200000.0
bj838163,方大股份,2021-11-23,8.7,8.85,8.42,8.72,8.7,578515.0,5021421.0,287339260.0,1098720000.0
bj838163,方大股份,2021-11-24,8.72,8.72,8.44,8.5,8.72,336979.0,2880830.0,280089875.0,1071000000.0
bj838163,方大股份,2021-11-25,8.44,8.56,8.35,8.41,8.5,280910.0,2367309.0,277124217.5,1059660000.0
bj838163,方大股份,2021-11-26,8.34,8.43,8.25,8.29,8.41,197780.0,1643465.0,273170007.5,1044540000.0
bj838163,方大股份,2021-11-29,8.25,8.41,8.05,8.07,8.29,215237.0,1751654.0,265920622.5,1016820000.0
bj838163,方大股份,2021-11-30,8.3,8.3,8.0,8.03,8.07,232763.0,1879584.0,264602552.49999997,1011780000.0
bj838163,方大股份,2021-12-01,8.02,8.1,8.0,8.05,8.03,194238.0,1561156.0,265261587.5,1014300000.0
bj838163,方大股份,2021-12-02,8.03,8.13,8.02,8.05,8.05,153859.0,1238883.0,265261587.5,1014300000.0
bj838163,方大股份,2021-12-03,8.03,8.08,8.0,8.04,8.05,136194.0,1094392.0,264932070.0,1013040000.0
bj838163,方大股份,2021-12-06,8.07,8.07,7.71,7.81,8.04,198266.0,1557414.0,257353167.50000003,984060000.0
bj838163,方大股份,2021-12-07,7.77,7.81,7.67,7.67,7.81,130185.0,1003702.0,252739922.5,966420000.0
bj838163,方大股份,2021-12-08,7.68,7.84,7.68,7.75,7.67,148534.0,1153228.0,255376062.5,976500000.0
bj838163,方大股份,2021-12-09,7.84,7.84,7.58,7.61,7.75,312990.0,2394524.0,250762817.49999997,958860000.0
bj838163,方大股份,2021-12-10,7.6,7.66,7.53,7.55,7.61,141653.0,1074207.0,248785712.5,951300000.0
bj838163,方大股份,2021-12-13,7.53,7.65,7.51,7.59,7.55,137865.0,1045011.0,250103782.50000003,956340000.0
bj838163,方大股份,2021-12-14,7.63,7.78,7.56,7.74,7.59,459662.0,3545481.0,255046545.0,975240000.0
bj838163,方大股份,2021-12-15,7.89,8.02,7.77,7.81,7.74,390008.0,3078075.0,257353167.50000003,984060000.0
bj838163,方大股份,2021-12-16,7.81,7.88,7.67,7.72,7.81,137929.0,1062304.0,254387510.0,972720000.0
bj838163,方大股份,2021-12-17,7.78,7.83,7.7,7.83,7.72,218396.0,1698344.0,258012202.49999997,986580000.0
bj838163,方大股份,2021-12-20,7.88,7.88,7.7,7.73,7.83,91258.0,707278.0,254717027.5,973980000.0
bj838163,方大股份,2021-12-21,7.71,7.77,7.68,7.74,7.73,170035.0,1309688.0,255046545.0,975240000.0
bj838163,方大股份,2021-12-22,7.73,7.73,7.56,7.6,7.74,228222.0,1747710.0,250433300.00000003,957600000.0
bj838163,方大股份,2021-12-23,7.57,7.64,7.56,7.57,7.6,113478.0,859785.0,249444747.5,953820000.0
bj838163,方大股份,2021-12-24,7.52,7.57,7.44,7.46,7.57,184950.0,1385859.0,245820055.0,939960000.0
bj838163,方大股份,2021-12-27,7.45,7.54,7.38,7.47,7.46,162677.0,1211360.0,246149572.5,941220000.0
bj838163,方大股份,2021-12-28,7.47,7.6,7.47,7.56,7.47,205420.0,1546659.0,249115230.0,952560000.0
bj838163,方大股份,2021-12-29,7.57,7.6,7.55,7.6,7.56,144472.0,1095715.0,250433300.00000003,957600000.0
bj838163,方大股份,2021-12-30,7.6,7.79,7.57,7.76,7.6,432554.0,3333572.0,255705580.0,977760000.0
bj838163,方大股份,2021-12-31,7.87,8.15,7.82,8.14,7.76,943465.0,7612616.0,268227245.0,1025640000.0
bj838163,方大股份,2022-01-04,8.2,8.31,7.79,8.11,8.14,537717.0,4307782.0,267238692.5,1021860000.0
bj838163,方大股份,2022-01-05,8.09,8.1,7.92,8.06,8.11,309736.0,2488451.0,265591105.0,1015560000.0
bj838163,方大股份,2022-01-06,8.02,8.12,8.02,8.06,8.06,437303.0,3523934.0,265591105.0,1015560000.0
bj838163,方大股份,2022-01-07,8.13,8.17,7.85,7.88,8.06,191803.0,1529260.0,259659790.0,992880000.0
bj838163,方大股份,2022-01-10,7.88,7.88,7.72,7.78,7.88,374342.0,2903959.0,256364615.0,980280000.0
bj838163,方大股份,2022-01-11,7.91,7.92,7.71,7.76,7.78,191055.0,1477940.0,255705580.0,977760000.0
bj838163,方大股份,2022-01-12,7.71,7.79,7.71,7.77,7.76,124022.0,960108.0,256035097.5,979020000.0
bj838163,方大股份,2022-01-13,7.74,7.8,7.74,7.77,7.77,199127.0,1546699.0,256035097.5,979020000.0
bj838163,方大股份,2022-01-14,7.81,7.81,7.71,7.75,7.77,120557.0,936482.0,255376062.5,976500000.0
