数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
bj834475,三友科技,2021-11-15,15.2,16.03,13.84,14.0,14.96,2957221.0,44539009.0,398097000.0,1441440000.0
bj834475,三友科技,2021-11-16,14.03,14.03,12.58,12.68,14.0,1346557.0,17574367.0,360562140.0,1305532800.0
bj834475,三友科技,2021-11-17,13.18,13.29,12.78,13.05,12.68,903492.0,11743049.0,371083275.0,1343628000.0
bj834475,三友科技,2021-11-18,13.1,13.14,12.5,12.6,13.05,705527.0,8998298.0,358287300.00000006,1297296000.0
bj834475,三友科技,2021-11-19,12.73,12.74,12.0,12.2,12.6,833090.0,10171175.0,346913100.0,1256112000.0
bj834475,三友科技,2021-11-22,12.35,12.35,12.17,12.26,12.2,322871.0,3951326.0,348619230.0,1262289600.0
bj834475,三友科技,2021-11-23,12.28,12.79,12.11,12.64,12.26,570103.0,7148117.0,359424720.0,1301414400.0
bj834475,三友科技,2021-11-24,12.55,12.74,12.32,12.39,12.64,457799.0,5717877.0,352315845.0,1275674400.0
bj834475,三友科技,2021-11-25,12.4,12.4,11.85,12.11,12.39,655232.0,7898614.0,344353905.0,1246845600.0
bj834475,三友科技,2021-11-26,12.11,12.21,11.72,11.93,12.11,591359.0,7018451.0,339235515.0,1228312800.0
bj834475,三友科技,2021-11-29,11.55,11.93,11.01,11.63,11.93,475969.0,5547998.0,330704865.0,1197424800.0
bj834475,三友科技,2021-11-30,11.63,11.89,11.54,11.6,11.63,267984.0,3129894.0,329851800.0,1194336000.0
bj834475,三友科技,2021-12-01,11.6,11.6,11.3,11.48,11.6,471158.0,5393489.0,326439540.0,1181980800.0
bj834475,三友科技,2021-12-02,11.6,11.64,11.4,11.5,11.48,225178.0,2590159.0,327008250.0,1184040000.0
bj834475,三友科技,2021-12-03,11.61,11.65,11.37,11.41,11.5,237470.0,2719411.0,324449055.0,1174773600.0
bj834475,三友科技,2021-12-06,11.41,11.41,10.91,10.94,11.41,769641.0,8527328.0,311084370.0,1126382400.0
bj834475,三友科技,2021-12-07,10.73,11.01,10.63,10.75,10.94,384190.0,4112379.0,305681625.0,1106820000.0
bj834475,三友科技,2021-12-08,10.75,10.84,10.75,10.82,10.75,187563.0,2026038.0,307672110.0,1114027200.0
bj834475,三友科技,2021-12-09,10.72,10.85,10.72,10.85,10.82,293182.0,3163768.0,308525175.0,1117116000.0
bj834475,三友科技,2021-12-10,10.71,10.83,10.67,10.79,10.85,305065.0,3268664.0,306819045.0,1110938400.0
bj834475,三友科技,2021-12-13,11.0,11.0,10.54,10.89,10.79,367258.0,3972411.0,309662595.0,1121234400.0
bj834475,三友科技,2021-12-14,10.91,11.39,10.91,11.33,10.89,595123.0,6681072.0,322174215.0,1166536800.0
bj834475,三友科技,2021-12-15,11.25,11.33,11.11,11.15,11.33,252417.0,2814761.0,317055825.0,1148004000.0
bj834475,三友科技,2021-12-16,11.16,11.18,10.93,11.03,11.15,269992.0,2980843.0,313643565.0,1135648800.0
bj834475,三友科技,2021-12-17,11.12,11.12,10.83,10.9,11.03,234558.0,2563206.0,309946950.0,1122264000.0
bj834475,三友科技,2021-12-20,10.8,10.99,10.8,10.95,10.9,258776.0,2821427.0,311368725.0,1127412000.0
bj834475,三友科技,2021-12-21,10.97,11.0,10.88,10.92,10.95,243083.0,2665284.0,310515660.0,1124323200.0
bj834475,三友科技,2021-12-22,10.92,10.98,10.7,10.84,10.92,202648.0,2201126.0,308240820.0,1116086400.0
bj834475,三友科技,2021-12-23,10.88,10.88,10.7,10.76,10.84,112038.0,1206492.0,305965980.0,1107849600.0
bj834475,三友科技,2021-12-24,10.82,10.82,10.01,10.43,10.76,300499.0,3154711.0,296582265.0,1073872800.0
bj834475,三友科技,2021-12-27,10.53,10.6,10.42,10.51,10.43,183296.0,1921831.0,298857105.0,1082109600.0
bj834475,三友科技,2021-12-28,10.47,10.63,10.42,10.62,10.51,176120.0,1855149.0,301985010.0,1093435200.0
bj834475,三友科技,2021-12-29,10.65,10.65,10.51,10.59,10.62,193152.0,2041339.0,301131945.0,1090346400.0
bj834475,三友科技,2021-12-30,10.67,11.16,10.59,11.11,10.59,773619.0,8488072.0,315918405.0,1143885600.0
bj834475,三友科技,2021-12-31,11.26,11.68,11.11,11.53,11.11,1182106.0,13597936.0,327861315.00000006,1187128800.0
bj834475,三友科技,2022-01-04,11.69,11.69,11.35,11.54,11.53,624851.0,7220187.0,328145670.0,1188158400.0
bj834475,三友科技,2022-01-05,11.41,11.62,11.33,11.44,11.54,302511.0,3462678.0,325302120.0,1177862400.0
bj834475,三友科技,2022-01-06,11.3,11.44,11.15,11.28,11.44,328226.0,3695328.0,320752440.0,1161388800.0
bj834475,三友科技,2022-01-07,11.32,11.33,11.0,11.15,11.28,270894.0,3008445.0,317055825.0,1148004000.0
bj834475,三友科技,2022-01-10,11.27,11.27,11.1,11.17,11.15,111559.0,1247962.0,317624535.0,1150063200.0
bj834475,三友科技,2022-01-11,11.19,11.19,11.02,11.08,11.17,133864.0,1483969.0,315065340.0,1140796800.0
bj834475,三友科技,2022-01-12,11.25,11.25,10.96,11.1,11.08,265188.0,2922918.0,315634050.0,1142856000.0
bj834475,三友科技,2022-01-13,11.21,11.21,10.99,11.0,11.1,214098.0,2361294.0,312790500.0,1132560000.0
bj834475,三友科技,2022-01-14,10.99,11.12,10.7,10.7,11.0,236135.0,2573813.0,304259850.0,1101672000.0
