数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
bj834682,球冠电缆,2021-11-15,8.95,9.02,7.68,7.96,8.68,7443535.0,62326576.0,636267476.0,1655680000.0
bj834682,球冠电缆,2021-11-16,7.8,7.8,7.32,7.6,7.96,3557237.0,26859178.0,607491560.0,1580800000.0
bj834682,球冠电缆,2021-11-17,7.56,7.78,7.5,7.74,7.6,2904979.0,22295175.0,618682194.0,1609920000.0
bj834682,球冠电缆,2021-11-18,7.78,7.78,7.49,7.51,7.74,1672147.0,12703700.0,600297581.0,1562080000.0
bj834682,球冠电缆,2021-11-19,7.52,7.55,7.3,7.4,7.51,1269228.0,9374229.0,591504940.0,1539200000.0
bj834682,球冠电缆,2021-11-22,7.46,7.6,7.39,7.5,7.4,1029556.0,7743984.0,599498250.0,1560000000.0
bj834682,球冠电缆,2021-11-23,7.52,7.63,7.5,7.59,7.5,2050902.0,15553168.0,606692229.0,1578720000.0
bj834682,球冠电缆,2021-11-24,7.6,7.65,7.4,7.44,7.59,1475028.0,11037575.0,594702264.0,1547520000.0
bj834682,球冠电缆,2021-11-25,7.44,7.47,7.31,7.32,7.44,1095907.0,8068176.0,585110292.0,1522560000.0
bj834682,球冠电缆,2021-11-26,7.33,7.34,7.19,7.26,7.32,1058530.0,7655095.0,580314306.0,1510080000.0
bj834682,球冠电缆,2021-11-29,7.08,7.26,7.08,7.11,7.26,672477.0,4807392.0,568324341.0,1478880000.0
bj834682,球冠电缆,2021-11-30,7.17,7.27,7.11,7.14,7.11,672096.0,4830527.0,570722334.0,1485120000.0
bj834682,球冠电缆,2021-12-01,7.13,7.18,7.11,7.16,7.14,643662.0,4595561.0,572320996.0,1489280000.0
bj834682,球冠电缆,2021-12-02,7.18,7.24,7.13,7.16,7.16,601734.0,4319812.0,572320996.0,1489280000.0
bj834682,球冠电缆,2021-12-03,7.12,7.17,7.12,7.13,7.16,666858.0,4756310.0,569923003.0,1483040000.0
bj834682,球冠电缆,2021-12-06,7.17,7.17,6.96,6.96,7.13,1100103.0,7743321.0,556334376.0,1447680000.0
bj834682,球冠电缆,2021-12-07,6.95,6.99,6.8,6.85,6.96,768734.0,5274821.0,547541735.0,1424800000.0
bj834682,球冠电缆,2021-12-08,6.86,6.92,6.82,6.89,6.85,384504.0,2645765.0,550739059.0,1433120000.0
bj834682,球冠电缆,2021-12-09,6.89,6.92,6.79,6.85,6.89,603006.0,4124173.0,547541735.0,1424800000.0
bj834682,球冠电缆,2021-12-10,6.85,6.93,6.77,6.79,6.85,587598.0,4003167.0,542745749.0,1412320000.0
bj834682,球冠电缆,2021-12-13,6.79,6.98,6.69,6.98,6.79,1209546.0,8171332.0,557933038.0,1451840000.0
bj834682,球冠电缆,2021-12-14,6.88,7.12,6.85,7.09,6.98,2038393.0,14319523.0,566725679.0,1474720000.0
bj834682,球冠电缆,2021-12-15,7.07,7.1,6.92,6.96,7.09,910040.0,6362556.0,556334376.0,1447680000.0
bj834682,球冠电缆,2021-12-16,7.01,7.01,6.81,6.85,6.96,825080.0,5684525.0,547541735.0,1424800000.0
bj834682,球冠电缆,2021-12-17,6.8,6.9,6.78,6.79,6.85,592413.0,4030014.0,542745749.0,1412320000.0
bj834682,球冠电缆,2021-12-20,6.87,6.87,6.68,6.7,6.79,618247.0,4162583.0,535551770.00000006,1393600000.0
bj834682,球冠电缆,2021-12-21,6.7,6.74,6.67,6.73,6.7,344264.0,2312020.0,537949763.0,1399840000.0
bj834682,球冠电缆,2021-12-22,6.76,6.78,6.67,6.73,6.73,630856.0,4238717.0,537949763.0,1399840000.0
bj834682,球冠电缆,2021-12-23,6.71,6.72,6.65,6.66,6.73,448248.0,2992632.0,532354446.0,1385280000.0
bj834682,球冠电缆,2021-12-24,6.66,6.66,6.36,6.42,6.66,1285441.0,8297709.0,513170502.0,1335360000.0
bj834682,球冠电缆,2021-12-27,6.47,6.53,6.38,6.48,6.42,348032.0,2249361.0,517966488.0,1347840000.0
bj834682,球冠电缆,2021-12-28,6.53,6.54,6.47,6.54,6.48,742095.0,4821638.0,522762474.0,1360320000.0
bj834682,球冠电缆,2021-12-29,6.55,6.6,6.53,6.56,6.54,401462.0,2635090.0,524361135.99999994,1364480000.0
bj834682,球冠电缆,2021-12-30,6.62,6.83,6.57,6.78,6.56,1421900.0,9610300.0,541946418.0,1410240000.0
bj834682,球冠电缆,2021-12-31,6.85,7.11,6.82,7.06,6.78,2440804.0,17183169.0,564327686.0,1468480000.0
bj834682,球冠电缆,2022-01-04,7.07,7.07,6.82,6.94,7.06,1385599.0,9591172.0,554735714.0,1443520000.0
bj834682,球冠电缆,2022-01-05,6.73,6.97,6.73,6.96,6.94,945805.0,6506090.0,556334376.0,1447680000.0
bj834682,球冠电缆,2022-01-06,6.96,7.16,6.94,7.11,6.96,1783873.0,12668780.0,568324341.0,1478880000.0
bj834682,球冠电缆,2022-01-07,7.16,7.16,6.9,6.9,7.11,1103189.0,7702900.0,551538390.0,1435200000.0
bj834682,球冠电缆,2022-01-10,6.99,6.99,6.86,6.92,6.9,366811.0,2533356.0,553137052.0,1439360000.0
bj834682,球冠电缆,2022-01-11,6.92,6.93,6.82,6.84,6.92,483989.0,3323665.0,546742404.0,1422720000.0
bj834682,球冠电缆,2022-01-12,6.69,6.97,6.69,6.93,6.84,670680.0,4620370.0,553936383.0,1441440000.0
bj834682,球冠电缆,2022-01-13,6.96,6.98,6.83,6.87,6.93,591408.0,4083647.0,549140397.0,1428960000.0
bj834682,球冠电缆,2022-01-14,6.86,6.92,6.76,6.83,6.87,596195.0,4074740.0,545943073.0,1420640000.0
