数据由邢不行整理
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
sz300940,N南极光,2021-02-03,61.0,108.0,60.5,106.03,12.76,22132950.0,1864557263.0,2977166217.81,12556676122.76
sz300940,C南极光,2021-02-04,85.1,127.99,85.01,100.76,106.03,18899576.0,2029752023.0,2829192380.52,11932572725.92
sz300940,C南极光,2021-02-05,99.0,110.0,86.6,88.83,100.76,14142018.0,1369464094.0,2494215553.41,10519754220.36
sz300940,C南极光,2021-02-08,83.0,93.21,71.0,72.1,88.83,14607618.0,1157852609.0,2024461796.7,8538492393.200001
sz300940,C南极光,2021-02-09,66.66,67.98,52.0,52.21,72.1,15196209.0,902103441.0,1465979894.67,6183005379.32
sz300940,南极光,2021-02-10,50.21,53.15,47.51,50.37,52.21,12498705.0,626967462.0,1414315404.99,5965102106.04
sz300940,南极光,2021-02-18,50.5,52.2,49.8,50.44,50.37,9656040.0,492460880.0,1416280901.88,5973391904.48
sz300940,南极光,2021-02-19,49.0,53.37,48.18,52.71,50.44,10796426.0,552500387.0,1480019158.17,6242218225.320001
sz300940,南极光,2021-02-22,52.5,53.79,51.63,52.33,52.71,9402062.0,495751019.0,1469349317.91,6197216462.36
sz300940,南极光,2021-02-23,50.8,50.8,48.21,48.45,52.33,7545581.0,371881981.0,1360404633.15,5737724777.4
sz300940,南极光,2021-02-24,47.6,50.5,47.3,48.66,48.45,5937933.0,291457592.0,1366301123.82,5762594172.72
sz300940,南极光,2021-02-25,48.94,50.96,48.71,49.41,48.66,6218387.0,308972821.0,1387360019.07,5851413441.719999
sz300940,南极光,2021-02-26,48.35,48.35,44.8,45.47,49.41,6435828.0,297072926.0,1276730622.69,5384816215.24
sz300940,南极光,2021-03-01,45.97,47.47,45.57,46.94,45.47,4682719.0,218031900.0,1318006057.38,5558901982.48
sz300940,南极光,2021-03-02,46.95,47.45,44.81,45.65,46.94,4894513.0,224955456.0,1281784757.55,5406132839.799999
sz300940,南极光,2021-03-03,45.03,45.98,44.19,45.4,45.65,4598299.0,206851130.0,1274765125.8,5376526416.8
sz300940,南极光,2021-03-04,44.85,45.18,42.51,42.75,45.4,5613576.0,245458472.0,1200357029.25,5062698333.0
sz300940,南极光,2021-03-05,42.2,51.3,42.2,51.3,42.75,9598348.0,461256778.0,1440428435.1,6075237999.599999
sz300940,南极光,2021-03-08,57.05,61.56,57.02,61.56,51.3,8603177.0,508607358.0,1728514122.12,7290285599.52
sz300940,南极光,2021-03-09,67.0,70.33,54.28,54.8,61.56,18619832.0,1188962469.0,1538703279.6,6489727921.599999
sz300940,南极光,2021-03-10,51.01,57.69,50.5,54.99,54.8,12491247.0,674137801.0,1544038199.73,6512228803.08
sz300940,南极光,2021-03-11,52.11,54.71,50.6,54.71,54.99,9808039.0,516767083.0,1536176212.17,6479069609.32
sz300940,南极光,2021-03-12,53.5,62.36,53.0,57.0,54.71,11916602.0,691892887.0,1600476038.9999998,6750264444.0
sz300940,南极光,2021-03-15,54.15,56.69,52.57,53.47,57.0,7646112.0,416714775.0,1501358838.69,6332221751.24
sz300940,南极光,2021-03-16,54.01,58.0,54.01,56.06,53.47,7835579.0,437308090.0,1574082223.62,6638944293.52
sz300940,南极光,2021-03-17,54.85,67.27,54.5,67.27,56.06,12772214.0,785422342.0,1888842511.29,7966496300.839999
sz300940,南极光,2021-03-18,68.15,78.0,62.26,70.5,67.27,16429725.0,1117138786.0,1979536153.5,8349011286.000001
sz300940,南极光,2021-03-19,68.11,74.0,66.5,66.95,70.5,11956122.0,834410365.0,1879857382.65,7928600079.400001
sz300940,南极光,2021-03-22,67.0,73.19,65.46,70.68,66.95,10882739.0,760260360.0,1984590288.36,8370327910.56
sz300940,南极光,2021-03-23,68.67,70.67,62.0,65.16,70.68,10106907.0,673414369.0,1829596819.32,7716618090.719999
sz300940,南极光,2021-03-24,64.12,67.78,62.62,65.99,65.16,7178731.0,468303854.0,1852901996.73,7814911415.08
